possible,7
to,16
resort,39
to,16
the,10
traditional,7
tactics,26
.,51
we,12
were,43
fewer,47
and,31
much,23
less,35
equipped,21
than,40
the,10
governmental,7
forces,26
.,51
here,23
harmful,7
consequences,26
resulting,24
from,40
this,10
situation,15
1.,36
to,16
circumvent,39
the,10
enemy,15
means,14
that,6
one,12
avoided,45
the,10
line,15
of,40
face,15
between,40
the,10
armies,26
to,16
penetrate,39
in,40
the,10
zones,26
inhabited,21
by,40
the,10
civil,7
population,15
behind,40
the,10
positions,26
of,40
the,10
governmental,7
army,15
.,51
this,10
population,15
not,23
relying,24
on,40
us,12
it,12
denounced,45
our,30
presence,15
near,40
the,10
governmental,7
army,15
who,8
could,44
attack,39
us,12
after,40
us,12
to,16
have,29
located,21
and,31
have,3
counted,21
.,51
among,40
this,10
population,15
that,6
which,50
was,43
suspected,21
of,40
having,11
seen,21
to,16
us,12
was,43
to,16
be,27
killed,21
because,40
we,12
did,45
not,23
have,29
the,10
means,15
of,40
maintaining,24
it,12
with,40
the,10
secrecy,15
and,31
did,45
not,23
know,39
how,28
long,7
it,12
was,43
necessary,7
to,16
remain,39
on,40
the,10
spot,15
.,51
that,6
wants,14
to,16
say,39
that,6
each,10
time,15
we,12
had,20
to,16
circumvent,39
the,10
enemy,15
we,12
had,20
received,21
the,10
order,15
to,16
kill,39
all,33
the,10
population,15
without,40
pitie,15
.,51
2.,36
to,16
venture,39
far,23
from,40
the,10
line,15
of,40
face,15
and,31
our,30
positions,26
meant,45
that,6
we,12
had,20
to,16
survive,39
thanks,26
to,16
the,10
food,15
that,6
we,12
find,19
on,40
the,10
spot,15
.,51
the,10
population,15
had,20
to,16
be,27
killed,21
to,16
plunder,39
its,30
goods,26
and,31
to,16
destroy,39
the,10
houses,26
to,16
seize,39
the,10
cattle,26
goats,26
hens,26
cows,14
we,12
nourished,45
ourselves,12
.,51
it,12
happened,45
that,6
one,12
has,17
all,23
that,23
in,40
abundance,15
for,40
then,23
wasting,24
it,12
each,10
one,36
of,40
us,12
cut,45
down,13
his,30
own,7
animal,15
and,31
took,45
the,10
parties,26
he,12
wanted,45
to,16
then,23
throw,39
the,10
remainder,15
for,40
20,36
soldiers,26
for,40
example,15
2,36
cows,26
10,36
hens,26
3,36
goats,26
were,43
killed,21
for,40
them,12
.,51
all,23
of,40
that,6
for,40
anybody,15
who,8
knows,14
the,10
poverty,15
of,40
rwandan,15
the,10
hutu,30
who,8
was,43
never,23
informed,21
of,40
the,10
ideology,15
of,40
the,10
fpr,15
that,6
he,12
only,23
saw,45
coming,24
to,16
kill,39
his,30
children,26
to,16
rape,39
his,30
wife,15
to,16
despoil,39
his,30
cattle,26
and,31
to,16
plunder,39
the,10
goods,26
for,40
which,50
he,12
had,20
spent,21
all,33
his,30
forces,26
on,40
to,16
drive,39
out,13
from,40
his,30
house,15
which,50
one,12
destroyed,45
that,50
is,9
who,8
wants,14
to,16
understand,39
how,28
the,10
genocide,15
was,43
possible,7
could,44
also,23
start,39
here,23
2.,36
commitment,15
of,40
both,10
ethnic,7
groups,26
in,40
massacres,26
for,40
the,10
hutu,30
it,12
is,9
worrying,7
and,31
sad,7
to,16
see,39
how,28
the,10
hutu,30
massively,23
answered,21
the,10
appeal,15
to,16
kill,39
.,51
those,10
that,50
really,23
attended,45
the,10
genocide,15
are,5
those,10
who,8
perpetrated,45
it,12
and,31
us,12
inkotanyi,30
who,8
traversed,45
the,10
country,15
as,40
a,10
combatant,15
.,51
let,39
me,12
get,39
well,23
understood,21
even,23
if,40
the,10
witnesses,26
able,7
to,16
provide,39
irrefutable,7
evidence,15
of,40
the,10
perished,21
because,40
even,23
the,10
survivors,26
of,40
the,10
genocide,15
remained,45
hidden,21
without,40
being,0
able,7
to,16
observe,39
what,8
occurred,45
but,31
this,10
cannot,44
prevent,39
me,12
from,40
affirming,24
that,6
only,23
the,10
hutu,30
of,40
the,10
president,15
of,40
the,10
republic,15
to,16
smallest,46
of,40
their,30
children,26
engaged,21
in,40
projects,26
of,40
extermination,15
of,40
tutsi,26
in,40
the,10
objective,15
to,16
finish,39
once,23
and,31
for,40
all,10
of,40
them,12
.,51
to,16
deny,39
this,10
obviousness,15
would,44
concern,39
the,10
bad,7
faith,15
even,23
for,40
those,10
that,50
think,19
that,6
they,12
do,19
not,23
have,29
anything,15
to,16
be,27
reproached,21
.,51
these,10
rare,7
cases,26
are,5
to,16
be,27
congratulated,21
if,40
they,12
did,45
not,23
engage,39
in,40
the,10
genocide,15
but,31
they,12
cannot,44
contradict,39
that,6
the,10
hutu,30
were,43
not,23
baited,21
to,16
make,39
the,10
genocide,15
.,51
to,16
exterminate,39
tutsi,26
was,43
the,10
work,15
of,40
the,10
authorities,26
of,40
the,10
summit,15
at,40
the,10
basis,15
they,12
were,43
represented,21
by,40
the,10
concerned,21
with,40
safety,15
units,26
who,8
implied,45
themselves,12
.,51
it,12
was,43
also,23
the,10
work,15
of,40
all,33
the,10
militia,15
at,40
such,7
point,15
that,6
it,12
is,9
assimilated,21
to,16
a,10
plan,15
of,40
extermination,15
of,40
the,10
ethnos,26
group,15
as,40
it,12
is,9
stated,21
and,31
affirmed,21
today,15
.,51
for,40
the,10
tutsi,15
never,23
tutsi,15
did,45
not,23
act,39
in,40
concert,15
or,31
with,40
the,10
intention,15
to,16
exterminate,39
the,10
hutu,30
they,12
were,43
not,23
able,7
to,16
if,40
one,12
considers,14
their,30
force,15
and,31
their,30
number,15
.,51
the,10
problem,15
arises,14
differently,23
when,28
it,12
comes,14
to,16
inkotanyi,30
those,10
who,8
took,45
pleasure,15
to,16
massacre,39
the,10
population,15
like,40
their,30
chief,7
kagame,26
had,20
ordered,21
it,12
.,51
i,26
remember,19
that,6
what,8
pushed,45
him,12
to,16
give,39
such,7
orders,26
are,5
reports,26
on,40
the,10
military,7
operations,26
who,8
said,45
that,6
it,12
was,43
impossible,7
for,40
inkotanyi,30
to,16
enter,39
inhabited,21
zones,26
because,40
these,10
inhabitants,26
drove,45
out,40
us,12
by,40
the,10
public,7
clamor,15
and,31
because,40
it,12
had,20
been,32
recommended,21
to,16
them,12
to,16
raise,39
dogs,26
so,23
that,6
they,12
bark,19
before,40
our,30
arrival,15
by,40
alerting,24
the,10
governmental,7
army,15
and,31
while,40
making,24
it,12
possible,7
for,40
the,10
population,15
to,16
evacuate,39
their,30
houses,26
in,40
time,15
.,51
and,31
of,40
saying,24
to,16
him,12
the,10
hutu,30
who,8
is,9
with,40
us,12
affirm,19
that,6
the,10
only,7
use,15
of,40
the,10
leaflets,26
cannot,44
make,39
leave,39
the,10
heads,26
of,40
bakiga,15
people,26
of,40
north,23
the,10
ideology,15
of,40
the,10
mrnd,37
as,40
our,30
sessions,26
of,40
propaganda,15
to,16
which,50
they,12
do,19
not,23
even,23
come,39
to,16
assist,39
.,51
and,31
to,16
add,39
shave,39
all,33
these,10
.,51
&,31
#187,7
.,51
kagame,26
held,45
this,10
speech,15
for,40
the,10
first,7
time,15
at,40
the,10
time,15
of,40
his,30
visit,15
to,16
the,10
unity,15
yankee,15
combined,21
mobile,7
force,15
which,50
was,43
based,21
with,40
gikoba,15
in,30
shonga,15
commune,15
in,40
muvumba,15
in,40
december,15
1991.,36
the,10
unities,26
based,21
in,40
this,10
locality,15
were,43
called,21
zulu,1
nkrumah,30
cheer,15
mike,15
sierra,15
...,25
all,23
with,40
combined,7
mobile,7
forces,26
were,43
upstream,7
and,31
downstream,7
from,40
the,10
site,15
occupied,21
by,40
yankee,15
.,51
thus,23
innocent,7
people,26
should,44
not,23
pay,39
the,10
crimes,26
committed,21
by,40
inkotanyi,30
who,8
did,45
not,23
know,39
anything,15
of,40
the,10
creation,15
of,40
the,10
fpr,15
this,10
is,9
why,28
i,37
test,15
sorrow,15
to,16
note,39
that,6
the,10
hutu,30
of,40
all,33
the,10
country,15
were,43
based,21
on,40
this,10
pretext,15
to,16
exterminate,39
a,10
whole,7
ethnos,26
group,15
.,51
in,40
short,23
the,10
hutu,30
under,40
the,10
direction,15
of,40
the,10
power,15
in,40
place,15
and,31
all,33
its,30
bodies,26
have,3
exterminated,21
tutsi,26
even,23
the,10
survivor,15
who,8
has,17
escaped,21
them,12
was,43
to,16
die,39
those,10
that,50
outdistanced,45
genocide,15
are,5
to,16
be,27
congratulated,21
.,51
tutsi,26
who,8
formed,45
the,10
branch,15
armed,21
with,40
inkotanyi,30
killed,21
the,10
greatest,46
number,15
of,40
possible,7
hutu,30
i,26
want,19
to,16
speak,39
about,40
all,33
those,10
who,8
were,43
located,21
or,31
about,23
those,10
whose,41
one,36
could,44
find,39
the,10
means,15
of,40
eliminating,24
.,51
this,10
crime,15
is,9
charged,21
to,16
nearly,23
23,36
000,36
soldiers,26
the,10
majority,15
made,45
it,12
on,40
order,15
others,26
made,45
it,12
for,40
their,30
own,7
pleasure,15
on,40
authorization,15
express,19
of,40
sieur,15
kagame,26
.,51
why,28
then,23
kagame,26
autoproclamed,45
him,12
as,40
the,10
savior,15
of,40
tutsi,26
?,51
he,12
created,45
here,23
an,10
important,7
trap,15
which,50
he,12
tightened,45
and,31
he,12
will,44
be,27
the,10
first,7
to,16
fall,39
into,40
it,12
.,51
i,26
have,3
shown,21
how,28
the,10
things,26
evolved,21
in,40
the,10
two,36
camps,26
how,28
interahamwe,37
increased,45
their,30
cruelty,15
and,31
that,6
the,10
first,7
who,8
were,43
characterized,21
for,40
their,30
cruelty,15
in,40
the,10
massacres,26
are,5
these,10
even,23
who,8
had,20
fled,21
the,10
combat,15
of,40
the,10
fpr,15
that,50
decimated,45
the,10
members,26
of,40
their,30
families,26
in,40
byumba,37
and,37
ruhengeri,8
they,12
had,20
become,21
as,40
true,7
animal,15
when,28
they,12
emerged,45
with,40
the,10
entry,15
of,40
kigali,26
they,12
were,43
not,23
able,7
any,10
more,35
to,16
distinguish,39
inkotanyi,30
from,40
tutsi,15
.,51
the,10
situation,15
worsened,21
by,40
divisive,7
propaganda,15
the,10
assassination,15
of,40
the,10
president,15
and,31
his,30
dignitaries,26
whereas,40
it,12
was,43
them,12
who,8
were,43
the,10
masters,26
of,40
interahamwe,37
and,31
of,40
the,10
army,15
and,31
they,12
did,45
not,23
see,39
any,10
other,7
person,15
likely,7
to,16
contain,39
the,10
advance,15
of,40
the,10
fpr,15
.,51
nothing,15
else,23
could,44
result,39
from,40
this,10
chaos,15
created,21
after,40
the,10
death,15
of,40
the,10
president,15
if,40
it,12
is,9
not,23
the,10
genocide,15
of,40
tutsi,26
.,51
what,8
can,44
be,27
the,10
errors,26
that,6
he,12
could,44
make,39
in,40
comparison,15
of,40
the,10
massacres,26
torture,15
and,31
cruel,7
treatments,26
that,23
hutu,30
interahamwe,30
inflicted,21
to,16
the,10
tutsi,15
kagame,15
was,43
first,7
of,40
all,10
regarded,21
as,40
the,10
providential,7
man,15
who,8
stopped,45
the,10
genocide,15
.,51
and,31
for,40
him,12
who,8
likes,14
too,23
much,7
honors,26
it,12
was,43
easy,7
to,16
inform,39
people,26
of,40
this,10
high,7
fact,15
in,40
his,30
search,15
for,40
legitimacy,15
of,40
the,10
power,15
with,40
a,10
view,15
to,16
reduce,39
to,16
silence,39
the,10
other,7
applicants,26
and,31
to,16
impose,39
his,30
will,15
to,16
them,12
.,51
from,40
now,23
on,40
any,10
unmatched,7
vote,15
was,43
repressed,21
like,40
that,10
of,40
the,10
criminal,15
of,40
the,10
genocide,15
.,51
when,28
the,10
international,7
community,15
advised,21
to,16
him,12
to,16
go,39
slowly,23
he,12
replied,45
to,16
them,12
that,6
they,12
were,43
to,16
keep,39
silent,7
as,23
well,23
because,40
people,26
were,43
decimated,21
because,40
of,40
their,30
indifference,15
whereas,40
the,10
fate,15
of,40
the,10
regime,15
of,40
the,10
killers,26
regulated,21
to,16
him,12
by,40
stopping,24
the,10
genocide,15
that,50
has,17
to,16
say,39
about,40
our,30
problems,26
?,51
&,31
#187,7
.,51
and,31
now,23
he,12
continuously,23
auto,15
proclaim,39
himself,12
the,10
wise,7
one,36
like,40
he,12
really,23
helped,45
the,10
desperate,7
in,40
time,15
of,40
need,15
.,51
one,36
rwandan,15
proverb,15
said,45
the,10
small,7
bull,15
which,50
decimates,14
the,10
herd,15
of,40
cows,26
is,9
born,21
in,40
this,10
herd,15
.,51
a,10
tutsi,15
gave,45
the,10
killers,26
of,40
tutsi,26
the,10
pretext,15
of,40
exterminating,24
them,12
and,31
forsook,45
them,12
afterwards,23
.,51
the,10
responsibility,15
of,40
the,10
international,7
community,15
in,40
our,30
war,15
apart,23
from,40
the,10
known,21
thought,45
that,6
all,33
the,10
wars,26
of,40
national,7
release,15
between,40
the,10
rebels,26
and,31
the,10
national,7
armies,26
are,5
held,21
in,40
the,10
same,7
way,15
i,37
noted,45
many,7
differences,26
in,40
the,10
war,15
of,40
inkotanyi,30
and,31
those,10
which,50
want,19
to,16
perpetuate,39
the,10
lie,15
seek,39
their,30
arguments,26
there,23
.,51
firstly,23
the,10
war,15
was,43
launched,21
starting,24
from,40
uganda,15
and,31
was,43
carried,21
out,13
by,40
young,7
people,26
belonging,24
mainly,23
to,16
the,10
tutsi,15
ethnic,7
group,15
.,51
these,10
young,7
people,26
came,45
from,40
all,33
the,10
countries,26
uganda,30
tanzania,7
zaire,1
burundi,30
rwanda,30
kenya,37
and,31
besides,40
but,31
in,40
small,7
number,15
.,51
this,10
information,15
is,9
sufficient,7
to,16
understand,39
the,10
implication,15
of,40
each,10
one,36
of,40
these,10
countries,26
in,40
this,10
conflict,15
.,51
on,40
that,10
basis,15
it,12
is,9
clear,7
that,6
all,33
these,10
countries,26
except,40
rwanda,37
knew,45
or,31
tolerated,45
that,6
the,10
tutsi,15
young,7
people,26
cross,19
their,30
borders,26
to,16
go,39
to,16
take,39
part,15
in,40
this,10
war,15
.,51
certain,7
countries,26
placed,21
at,40
their,30
disposal,15
their,30
services,26
of,40
information,15
to,16
facilitate,39
the,10
passage,15
at,40
the,10
border,15
.,51
more,47
than,40
300,36
000,36
forwarded,21
by,40
the,10
burundian,7
territory,15
.,51
all,10
passed,21
by,40
burundi,26
before,40
gaining,24
uganda,15
.,51
a,10
greater,47
number,15
forwarded,21
by,40
uganda,15
because,40
it,12
was,43
an,10
obliged,7
passage,15
.,51
secondly,23
rwanda,15
as,23
inkotanyi,30
do,19
not,23
have,29
an,10
arms,26
factory,15
they,12
were,43
all,23
to,16
buy,39
them,12
.,51
buying,15
means,14
that,6
you,12
have,3
customers,26
on,40
the,10
two,36
sides,26
.,51
rwanda,37
bought,45
weapons,26
and,31
the,10
ammunition,15
with,40
its,30
money,15
and,31
it,12
received,45
them,12
from,40
its,30
friendly,7
countries,26
per,40
way,15
of,40
co-operation,15
or,31
credit,15
.,51
among,40
these,10
countries,26
there,38
is,9
belgium,15
france,15
china,15
the,10
republic,15
of,40
south,7
africa,15
egypt,15
russia,15
and,31
well,23
of,40
others,26
.,51
war,15
always,23
requires,14
a,10
modern,7
armament,15
to,16
be,27
able,7
to,16
face,39
that,6
of,40
the,10
enemy,15
that,50
means,14
that,6
one,12
must,44
buy,39
new,7
weapons,26
which,50
require,19
military,7
instructors,26
generally,23
provided,21
by,40
other,7
countries,26
.,51
nobody,15
can,44
deny,39
that,6
there,38
were,43
french,15
instructors,26
or,31
belgians,26
who,8
were,43
involved,21
in,40
the,10
training,15
of,40
the,10
rwandan,7
armed,7
forces,26
.,51
and,31
for,40
inkotanyi,30
nobody,15
can,44
deny,39
that,6
they,12
profited,45
ugandan,15
instructors,26
and,31
some,10
even,23
went,45
to,16
follow,39
formations,26
in,40
friendly,7
countries,26
.,51
nothing,15
can,44
occult,39
this,10
logic,15
.,51
among,40
the,10
current,7
questions,26
rwanda,15
reproaches,14
the,10
french,15
for,40
having,11
trained,21
interahamwe,37
and,31
to,16
have,29
thus,23
a,10
great,7
part,15
of,40
responsibility,15
in,40
the,10
genocide,15
.,51
me,1
i,37
put,45
the,10
following,24
question,15
which,50
kind,15
of,40
equipment,15
in,40
high,7
technology,15
for,40
interahamwe,37
required,45
the,10
suitable,7
instruction,15
of,40
french,7
soldiers,26
?,51
interahamwe,37
killed,45
with,40
the,10
machete,15
and,31
the,10
grenade,15
they,12
also,23
had,20
small,7
rifles,26
which,50
circulated,45
largely,23
in,40
the,10
country,15
and,31
whose,41
training,15
on,40
how,28
to,16
handle,39
could,44
be,27
done,21
by,40
the,10
communal,7
police,15
force,15
.,51
that,10
would,44
be,27
comprehensible,7
if,40
one,12
had,20
reproached,21
the,10
french,15
for,40
having,11
come,21
to,16
sow,39
the,10
hatred,15
of,40
tutsi,26
at,40
interahamwe,37
to,16
have,29
come,21
to,16
teach,39
them,12
how,28
to,16
overcome,39
human,7
fear,15
to,16
pour,39
blood,15
unnecessarily,23
or,31
if,40
they,12
had,20
been,32
placed,21
at,40
the,10
head,15
of,40
their,30
command,15
except,40
that,50
there,38
is,9
not,23
even,23
interest,15
to,16
kill,39
simple,7
tutsi,26
of,40
the,10
hills,26
does,14
not,23
require,39
any,10
contest,15
on,40
behalf,15
of,40
a,10
french,7
expert,15
.,51
the,10
french,26
are,5
not,23
saints,26
because,40
as,40
we,12
hated,45
habyarimana,30
they,12
considered,45
him,12
like,40
one,36
of,40
their,30
dearest,46
friends,26
.,51
this,10
means,14
that,6
for,40
me,12
and,31
all,10
inkotanyi,30
the,10
friend,15
of,40
our,30
enemy,15
was,43
our,30
enemy,15
.,51
why,28
this,10
lie,15
remains,14
does,14
it,12
have,29
to,16
spread,39
infinitely,23
?,51
i,37
announced,45
all,33
the,10
places,26
where,28
us,12
inkotanyi,30
massacred,21
populations,26
is,9
this,10
in,40
so,23
far,23
as,23
barundi,30
which,50
helped,45
us,12
or,31
the,10
ugandan,15
who,8
involved,45
us,12
and,31
provided,45
weapons,26
must,44
appear,39
before,40
the,10
courts,26
for,40
crime,15
of,40
genocide,15
?,51
after,40
our,30
victory,15
we,12
started,45
a,10
war,15
of,40
aggression,15
against,40
congo-zaire,15
is,9
this,10
true,7
step,15
only,23
the,10
rwandan,7
soldiers,26
profited,21
from,40
the,10
training,15
of,40
the,10
americans,26
israelis,19
north-koreans,26
of,40
the,10
south-africans,26
the,10
ethiopian,7
ones,26
eritreans,26
russians,26
or,31
kenyans,26
and,31
others,26
which,50
i,26
do,19
not,23
want,39
to,16
name,39
is,9
this,23
to,16
say,39
that,6
these,10
countries,26
which,50
trained,45
our,30
army,15
are,5
responsible,7
for,40
the,10
massacres,26
which,50
we,12
perpetrated,45
on,40
the,10
congolese,7
and,37
hutu,30
refugees,26
in,40
zaire,15
?,51
our,30
army,15
included,45
elements,26
of,40
ugandan,7
nationality,15
and,31
nobody,15
disputes,26
this,10
fact,15
since,40
kagame,26
even,23
confirmed,45
it,12
he,12
even,23
organized,45
official,7
ceremonies,26
of,40
good-bye,7
and,31
these,10
are,5
the,10
ugandan,7
elements,26
who,8
drew,45
with,40
the,10
heavy,7
weapons,26
122,36
mm,15
107,36
mm,15
120,36
mm,15
.,51
for,40
as,40
much,7
uganda,15
has,17
to,16
be,27
apprehended,21
to,16
answer,39
of,40
the,10
charges,26
of,40
genocide,15
?,51
one,12
should,44
undertake,39
investigations,26
on,40
the,10
causes,26
which,50
made,45
the,10
genocide,15
possible,7
and,31
why,28
it,12
was,43
carried,21
out,13
in,40
so,23
little,7
time,15
and,31
on,40
the,10
responsibility,15
for,40
each,10
belligerants,26
i,26
please,23
say,19
the,10
government,15
and,31
the,10
rebels,26
.,51
haitaji,1
msikiti,30
huyo,43
anahitaji,1
ubwabwa,30
ana,13
povu,30
akiongea,1
.,29
nakubaliana,1
na,19
sheikh,30
lowassa,8
hafai,1
lakini,12
si,27
kwa,47
kigezo,30
cha,36
dini,30
!,29
-namshauri,1
huyu,43
sheikh,30
basalleh,37
aache,1
itikadi,30
za,36
kipuuzi,27
!,29
major,7
issue,15
is,9
the,10
kenyan,7
security,15
system,15
isnt,15
that,6
active,7
as,40
it,12
use,19
to,16
be,27
back,23
in,40
the,10
days,26
poleni,30
sana,27
.,29
noma,30
sana,27
sent,21
from,40
my,30
blackberry,15
8520,36
using,24
jamiiforums,26
.,51
kwani,12
unadhani,1
ikulu,30
ni,17
hodi,30
ya,36
maisela,30
ya,36
kulaza,34
wagonjwa,30
.,29
lowasa,8
hawezi,1
kuwa,12
rais,30
kama,27
makonda,30
alivyosema,1
.,29
lakini,12
pia,27
hakuna,2
watu,30
walioumbwa,1
kuwazuia,34
wengine,35
kugombea,34
uongozi,30
kwa,47
kuwawekea,34
kamati,30
za,36
mizengwe,30
.,29
mkuu,30
rev,15
k,15
uko,42
sahihi,30
kabisa,27
hoja,30
za,36
mkuu,30
fmes,8
zinaangalia,1
weekness,30
ya,36
mtu,30
chama,30
basi,27
lakini,12
hataki,1
kabisa,27
kukubali,34
strength,30
ya,36
mtu,30
chama,30
au,12
weekness,30
ina,13
mipaka,30
na,28
si,27
kwamba,12
itazuia,1
jambo,30
jingine,35
la,36
maana,30
lisifanyike,15
kwani,12
ccm,30
wao,43
ni,17
wasafi,1
?,29
nijuavyo,1
mimi,43
institution,15
au,12
umoja,30
wa,36
aina,30
yoyote,43
lazima,27
una,13
maenaeo,30
ya,36
udhaifu,30
na,28
strength,30
sasa,27
fmes,30
anasema,1
chadema,1
hakina,2
demokrasia,30
kwa,47
hiyo,43
pasiwe,1
na,19
mdahalo,30
!,29
ha,37
!,51
heko,9
ccm,30
hatimaye,27
ndoto,30
imekamilika,1
yauhakika,30
wa,36
gharama,30
za,36
kampeni,30
maana,12
hali,30
ilikuwa,1
mmmhhh,15
!,51
dah,15
katoto,33
kazuri,1
sana,27
aiseeee,30
.,29
pasco,8
.,29
viongozi,30
wa,36
upinzani,30
walikuwepo,1
pia,27
?,29
hizo,43
pesa,30
mgawo,30
wake,43
ukoje,42
maana,30
isije,1
pesa,30
zote,43
zikaishia,1
mikononi,30
mwa,36
fisadi,30
ra,30
peke,27
yake,43
.,29
aliyekuwa,1
waziri,30
mkuu,35
wa,36
kenya,37
bw,15
raila,15
odinga,30
amepokewa,1
kwa,47
maandamano,30
makubwa,35
na,28
mkutano,30
ulifanyika,1
katika,47
eneo,30
la,27
uhuru,15
park,15
na,47
kujaza,34
umati,30
mkubwa,35
wa,36
watu,30
.,29
katika,47
mkutano,30
huo,43
ametangaza,1
kuwa,12
tarehe,30
7,36
mwezi,30
wa,36
7,22
itakuwa,1
ni,17
siku,30
ya,36
maandamano,30
makubwa,35
ya,36
nchi,30
nzima,35
.,29
mh,15
raila,15
odinga,30
amerudi,1
leo,27
akitokea,1
nchini,30
marekani,30
alipokuwa,1
kwenye,47
ziara,30
ya,36
majuma,30
kadhaa,35
.,29
chini,27
ni,17
link,15
yenye,43
clip,30
ya,36
video,30
katika,47
mkutano,30
huo,43
.,29
standard,7
digital,7
news,15
cord,15
rally,15
crowd,15
puts,14
off,13
evans,26
kidero,15
off,13
in,40
raila,15
odinga,30
homecoming,15
party,15
.,51
ha,9
ha,9
ha,9
ha,9
ha,9
ha,9
haaaa,30
chama,30
kimoja,22
almanusra,30
kiwangize,30
watz,30
mkenge,30
kiukweli,27
bado,27
kinahitaji,1
miaka,30
kama,27
10,22
hivi,27
kukomaa,34
.,29
kwa,48
maoni,31
yangu,44
binafsi,27
kweli,27
tumefanikiwa,1
pakubwa,36
baada,27
ya,37
kuiondoa,35
kanu,31
madarakani,31
kuna,13
mengi,36
tunayoyaona,1
yaani,27
hata,27
ingenyesha,1
mvua,31
ya,37
paka,31
wala,1
panya,31
hatungeyapata,1
chini,31
ya,37
uongozi,31
wa,37
kanu,8
.,30
kwanza,27
kabisa,27
katiba,31
mpya,36
nzuri,36
ni,17
mfano,31
wa,37
mambo,31
ambayo,14
kanu,31
ilivuruga,1
kabisa,27
na,28
kuhakikisha,35
tunahangaika,1
ila,12
kwa,48
kuindoa,31
kanu,8
gharama,31
ililipwa,1
na,28
hadi,48
sasa,27
kuna,13
jinsi,27
moja,36
au,12
nyingine,36
tunaendelea,1
kulipa,35
nchi,31
iligawanyika,1
sana,27
zaidi,27
ya,37
tulivyokua,1
.,30
lakini,12
sasa,27
hayo,44
tumejaribu,1
pakubwa,36
kuyarekebisha,35
nchi,31
sasa,27
inasonga,1
mbele,27
kwa,48
kasi,27
tunayo,29
katiba,31
mpya,36
maendeleo,31
tunayaona,1
na,19
mambo,31
mengi,36
ambayo,14
siwezi,1
yaorodhesha,1
hapa,44
.,30
tukija,1
upande,31
mwingine,36
mimi,44
nimefuatilia,1
sana,27
siasa,31
za,37
afrika,31
mashariki,31
tanzania,7
ikiwemo,1
na,28
kwa,48
kweli,27
upinzani,31
wenu,44
bado,27
mbali,27
sana,27
sioni,31
uwezo,31
wao,44
wa,37
kuitoa,35
ccm,31
madarakani,31
.,30
wao,44
wameshindwa,1
kuwahubiria,35
watanzania,1
nini,3
watafanya,1
tofauti,31
kisichofanywa,1
na,19
ccm.,31
kuna,13
siku,31
nilihudhuria,1
mkutano,31
wa,37
chadema,1
ambao,14
hata,27
viongozi,31
wa,37
ngazi,31
za,37
juu,27
walikuwepo,1
maana,31
napenda,1
siasa,31
sana,27
.,30
sasa,27
kwenye,48
huo,44
mkutano,31
kidogo,27
ungedhani,1
ni,17
mkutano,31
wa,37
ccm,31
maana,31
kila,36
aliyepata,1
fursa,31
ya,37
kuongea,35
alikua,1
anaponda,1
ccm,31
walitaja,1
sana,27
hicho,44
chama,31
zaidi,27
ya,37
chama,31
chao,44
.,30
niliwaskiliza,1
kwa,48
makini,31
na,28
hakuna,2
aliyenifanya,1
nione,1
ubora,31
wao,44
.,30
hebu,9
angalia,7
ukawa,1
wanachokifanya,1
sasa,27
hivi,27
eti,9
wanasusia,1
mchakato,31
mzima,36
wa,37
katiba,31
badala,31
ya,37
wao,44
kuonyesha,35
mwongozo,31
na,28
kuongoza,35
kwa,48
kuelezea,35
ubaya,31
wa,37
katiba,31
wao,44
wanajiweka,1
pembeni,31
.,30
kenya,31
tuliangusha,1
katiba,31
mbaya,36
viongozi,31
wa,37
upinzani,31
kipindi,31
kile,44
wakiwa,1
aliye,10
rais,31
wa,37
sasa,27
uhuru,31
kenyatta,15
na,28
raila,31
odinga,31
.,30
walizunguka,1
nchi,31
na,28
kutuelezea,35
mabaya,31
ya,37
ile,44
katiba,31
.,30
hawakuogopa,1
na,28
waliongoza,1
kwa,48
mbele,27
na,28
ilipofika,1
kura,31
ya,37
maamuzi,31
tuliipiga,1
chini,27
.,30
na,28
hapo,44
serikali,31
ikaelewa,1
kilichokuwa,1
kinazungumzwa,1
maana,31
tulirudia,1
mchakato,31
na,28
kuhakikisha,35
katiba,31
yenye,44
maoni,31
ya,37
mwananchi,31
imekubalika,1
.,30
wadau,31
katika,48
pitapita,7
zangu,44
mtaani,31
nimegundua,1
sasa,27
watanzania,1
wanaelewa,1
mambo,31
yahusuyo,1
nchi,31
yao,44
kuliko,27
unavofikiria,1
hasa,27
ukiwa,1
mjini,31
.,30
nimetoka,1
wilayani,31
ileje,1
juzi,27
cdm,31
mnatisha,1
!,30
nikiwa,1
wilayani,31
ileje,1
kilometa,31
tano,22
toka,48
mpakani,31
mwa,37
tanzania,7
na,28
malawi,31
nimeshangaa,1
sakata,31
la,37
kusimamishwa,35
kwa,48
zitto,31
na,28
mkumbo,31
kuwa,12
maada,31
ya,37
kijiweni,31
.,30
huwezi,1
amini,31
vijana,31
wanasema,1
utadhani,1
wanawafaham,31
hawa,44
mabwana,31
wawili,22
.,30
nimejiuliza,1
huyu,44
zitto,31
na,28
mkumbo,31
wameshawahi,1
kufika,35
huko,44
ileje,1
?,30
wamewafahamje,31
?,30
nimegundua,1
sasa,27
cdm,31
inafahamika,1
kuliko,27
wakati,31
wowote,44
!,30
mpaka,48
vijijini,31
uongozi,31
wa,37
cdm,31
